,SHIPMENT_NUMBER,LAT,LON,RECORD_TIMESTAMP,PROJECT_ID,CARRIER_DISPLAY_ID,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST,FIRST_COLLECTION_SCHEDULE_LATEST,LAST_DELIVERY_SCHEDULE_EARLIEST,LAST_DELIVERY_SCHEDULE_LATEST,is_delayed,Distance_km,Step_Count,Ferry_Involved
2484,SEZHUK-231208-271652,52.7762228497656,-1.68383233226556,2023-12-13 12:14:00+00:00,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601991,-1.190434,2023-12-11T10:00:00.000Z,2023-12-11T10:30:00.000Z,2023-12-11T16:30:00.000Z,2023-12-11 17:00:00+00:00,True,173.8741,29,False
2485,SEZHUK-231208-271661,52.5363485534543,-1.92996808771839,2023-12-11 19:55:00+00:00,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,SK16 4UG,LE19 1WY,53.467889,-2.096702,52.601991,-1.190434,2023-12-11T10:00:00.000Z,2023-12-11T10:30:00.000Z,2023-12-11T16:30:00.000Z,2023-12-11 17:00:00+00:00,True,152.7388,50,False
2486,SEZHUK-231208-271663,53.614735,-2.12967833333333,2023-12-11 16:45:00+00:00,1efc40ea-69b6-473c-9fe1-afe97714399d,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,ST4 4FA,53.483205,-1.924197,52.983393,-2.181287,2023-12-11T10:00:00.000Z,2023-12-11T10:30:00.000Z,2023-12-11T16:30:00.000Z,2023-12-11 17:00:00+00:00,False,93.6587,32,False
2487,SEZHUK-231208-271668,52.9824923963367,-2.18180412637292,2023-12-11 14:57:00+00:00,1efc40ea-69b6-473c-9fe1-afe97714399d,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,SK14 4UQ,ST4 4FA,53.463078,-2.055857,52.983393,-2.181287,2023-12-11T10:00:00.000Z,2023-12-11T10:30:00.000Z,2023-12-11T16:30:00.000Z,2023-12-11 17:00:00+00:00,False,84.9131,31,False
2488,SEZHUK-231208-271670,52.603676544140704,-1.64808024109875,2023-12-13 11:47:00+00:00,1efc40ea-69b6-473c-9fe1-afe97714399d,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,ST4 4FA,53.501398,-2.64202,52.983393,-2.181287,2023-12-11T10:00:00.000Z,2023-12-11T10:30:00.000Z,2023-12-11T16:30:00.000Z,2023-12-11 17:00:00+00:00,True,77.91260000000001,20,False
2489,SEZHUK-231208-271686,52.9735966666667,-2.09617333333333,2023-12-11 21:14:00+00:00,1efc40ea-69b6-473c-9fe1-afe97714399d,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,ST4 4FA,53.634051,-2.1142,52.983393,-2.181287,2023-12-11T10:00:00.000Z,2023-12-11T10:30:00.000Z,2023-12-11T16:30:00.000Z,2023-12-11 17:00:00+00:00,True,106.2697,32,False
2490,SEZHUK-231208-271696,53.293876834545294,-1.06121049254316,2023-12-10 01:54:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-09T20:00:00.000Z,2023-12-09T21:00:00.000Z,2023-12-10T02:30:00.000Z,2023-12-10 03:00:00+00:00,False,262.3895,56,False
2491,SEZHUK-231208-271698,52.5840986427422,-2.11199495391789,2023-12-12 16:55:00+00:00,bad2a1c4-4cf3-4157-864f-ce161784831f,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,WV4 6UD,53.462845,-2.896967,52.560452,-2.099437,2023-12-12T12:00:00.000Z,2023-12-12T12:01:00.000Z,2023-12-12T18:55:00.000Z,2023-12-12 19:25:00+00:00,False,146.263,35,False
2492,SEZHUK-231208-271707,53.294214307807,-1.06643185885899,2023-12-10 11:41:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-10T06:00:00.000Z,2023-12-10T07:00:00.000Z,2023-12-10T12:30:00.000Z,2023-12-10 13:00:00+00:00,False,262.3895,56,False
2493,SEZHUK-231208-271709,53.294966381,-1.06747567897277,2023-12-10 10:33:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-10T05:00:00.000Z,2023-12-10T06:00:00.000Z,2023-12-10T11:30:00.000Z,2023-12-10 12:00:00+00:00,False,262.3895,56,False
2494,SEZHUK-231208-271712,51.7699708,-2.6088055,2023-12-10 06:04:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-10T06:30:00.000Z,2023-12-10T07:30:00.000Z,2023-12-10T15:00:00.000Z,2023-12-10 15:30:00+00:00,False,262.3895,56,False
2495,SEZHUK-231208-271714,53.551031647928,-1.09091169070674,2023-12-12 02:45:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-10T18:00:00.000Z,2023-12-10T19:00:00.000Z,2023-12-11T00:30:00.000Z,2023-12-11 01:00:00+00:00,True,262.3895,56,False
2496,SEZHUK-231208-271715,53.2934963,-1.0654047,2023-12-11 00:38:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-10T18:30:00.000Z,2023-12-10T19:30:00.000Z,2023-12-11T01:00:00.000Z,2023-12-11 01:30:00+00:00,False,262.3895,56,False
2497,SEZHUK-231208-271718,53.2943862940953,-1.06749363385308,2023-12-11 02:36:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-10T18:30:00.000Z,2023-12-10T19:30:00.000Z,2023-12-11T01:00:00.000Z,2023-12-11 01:30:00+00:00,True,262.3895,56,False
2498,SEZHUK-231208-271720,53.294679878228095,-1.06794261019136,2023-12-11 02:44:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-10T19:00:00.000Z,2023-12-10T20:00:00.000Z,2023-12-11T01:30:00.000Z,2023-12-11 02:00:00+00:00,True,262.3895,56,False
2499,SEZHUK-231208-271721,53.2943174398086,-1.06175823957013,2023-12-11 01:52:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-10T19:00:00.000Z,2023-12-10T20:00:00.000Z,2023-12-11T01:30:00.000Z,2023-12-11 02:00:00+00:00,False,262.3895,56,False
2500,SEZHUK-231208-271723,51.771135,-0.2409588,2023-12-10 21:27:00+00:00,8de1d5d0-093b-4032-91cc-a546fd254870,CAUK000435,Tractor Unit,Curtain-Side 13.6M Trailer,AL10 9BD,EN2 6BP,51.771135,-0.241704,51.651471,-0.081837,2023-12-10T15:00:00.000Z,2023-12-10T15:00:00.000Z,2023-12-10T00:00:00.000Z,2023-12-10 23:59:00+00:00,False,22.8156,29,False
2501,SEZHUK-231208-271725,53.2939849,-1.0653415,2023-12-11 12:21:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-11T05:00:00.000Z,2023-12-11T06:00:00.000Z,2023-12-11T11:30:00.000Z,2023-12-11 12:00:00+00:00,False,262.3895,56,False
2502,SEZHUK-231208-271726,53.294985000026095,-1.06720445889862,2023-12-11 11:56:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-11T05:30:00.000Z,2023-12-11T06:30:00.000Z,2023-12-11T12:00:00.000Z,2023-12-11 12:30:00+00:00,False,262.3895,56,False
2503,SEZHUK-231208-271727,53.29475844893,-1.06760281981669,2023-12-11 11:45:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-11T05:30:00.000Z,2023-12-11T06:30:00.000Z,2023-12-11T12:00:00.000Z,2023-12-11 12:30:00+00:00,False,262.3895,56,False
2504,SEZHUK-231208-271729,53.2938538942409,-1.06551699787859,2023-12-11 12:27:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000954,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-11T06:30:00.000Z,2023-12-11T07:30:00.000Z,2023-12-11T13:00:00.000Z,2023-12-11 13:30:00+00:00,False,262.3895,56,False
2505,SEZHUK-231208-271730,51.6155987834463,-2.65531206064685,2023-12-11 21:01:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-11T06:00:00.000Z,2023-12-11T07:00:00.000Z,2023-12-11T12:30:00.000Z,2023-12-11 13:00:00+00:00,True,262.3895,56,False
2506,SEZHUK-231208-271733,51.819395046815,-2.22447371144031,2023-12-11 19:38:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-11T06:00:00.000Z,2023-12-11T07:00:00.000Z,2023-12-11T12:30:00.000Z,2023-12-11 13:00:00+00:00,True,262.3895,56,False
2507,SEZHUK-231208-271742,53.04348878237231,-1.25593012356808,2023-12-12 01:49:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-11T20:30:00.000Z,2023-12-11T21:30:00.000Z,2023-12-12T03:00:00.000Z,2023-12-12 03:30:00+00:00,False,262.3895,56,False
2508,SEZHUK-231208-271743,51.7844403426101,-2.62021017838234,2023-12-11 15:39:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000899,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-11T13:00:00.000Z,2023-12-11T14:00:00.000Z,2023-12-11T19:30:00.000Z,2023-12-11 20:00:00+00:00,False,262.3895,56,False
2509,SEZHUK-231208-271745,51.2088012695312,-0.125772997736931,2023-12-12 10:56:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-11T14:00:00.000Z,2023-12-11T15:00:00.000Z,2023-12-11T20:30:00.000Z,2023-12-11 21:00:00+00:00,True,262.3895,56,False
2510,SEZHUK-231208-271752,53.2956515,-1.0674213,2023-12-12 03:59:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-11T19:00:00.000Z,2023-12-11T20:00:00.000Z,2023-12-12T01:30:00.000Z,2023-12-12 02:00:00+00:00,True,262.3895,56,False
2511,SEZHUK-231208-271753,53.293505,-1.0654323,2023-12-12 03:57:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-11T19:00:00.000Z,2023-12-11T20:00:00.000Z,2023-12-12T01:30:00.000Z,2023-12-12 02:00:00+00:00,True,262.3895,56,False
2512,SEZHUK-231208-271754,53.29397645,-1.06583319,2023-12-12 01:42:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-11T19:30:00.000Z,2023-12-11T20:30:00.000Z,2023-12-12T02:00:00.000Z,2023-12-12 02:30:00+00:00,False,262.3895,56,False
2513,SEZHUK-231208-271755,53.2935075589911,-1.06524784488334,2023-12-12 01:40:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-11T19:30:00.000Z,2023-12-11T20:30:00.000Z,2023-12-12T02:00:00.000Z,2023-12-12 02:30:00+00:00,False,262.3895,56,False
2514,SEZHUK-231208-271756,53.2940067,-1.0653657,2023-12-12 02:56:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-11T20:00:00.000Z,2023-12-11T21:00:00.000Z,2023-12-12T02:30:00.000Z,2023-12-12 03:00:00+00:00,False,262.3895,56,False
2515,SEZHUK-231208-271757,53.2934964,-1.0654042,2023-12-12 04:14:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-11T20:00:00.000Z,2023-12-11T21:00:00.000Z,2023-12-12T02:30:00.000Z,2023-12-12 03:00:00+00:00,True,262.3895,56,False
2516,SEZHUK-231208-271758,51.7853871156338,-2.62169459269009,2023-12-11 22:48:00+00:00,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-11T20:30:00.000Z,2023-12-11T21:30:00.000Z,2023-12-12T03:00:00.000Z,2023-12-12 03:30:00+00:00,False,262.3895,56,False
2517,SEZHUK-231209-271816,51.4974537864634,-2.66365465917062,2023-12-11 21:17:00+00:00,5456fcfa-5b0c-428e-b322-240d508b6660,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,PE29 2XR,NP26 3TS,52.315672,-0.157664,51.571921,-2.862409,2023-12-11T08:00:00.000Z,2023-12-11T08:55:00.000Z,2023-12-11T18:00:00.000Z,2023-12-11 18:30:00+00:00,True,262.0846,69,False
2518,SEZHUK-231209-271844,52.36913063563409,-0.25325526483357,2023-12-10 08:12:00+00:00,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,ME13 7TW,53.767302,-1.74656,51.328048,0.877608,2023-12-10T00:21:00.000Z,2023-12-10T02:01:00.000Z,2023-12-10T07:55:00.000Z,2023-12-10 10:51:00+00:00,False,402.9929,50,False
2519,SEZHUK-231209-271848,51.42397564,-0.54020586,2023-12-12 14:26:00+00:00,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.767302,-1.74656,51.398851,-1.231993,2023-12-10T22:19:00.000Z,2023-12-11T01:00:00.000Z,2023-12-11T06:37:00.000Z,2023-12-11 09:33:00+00:00,True,331.2013,61,False
2520,SEZHUK-231209-271849,51.771623363147505,-0.439203192374461,2023-12-10 09:04:00+00:00,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.767302,-1.74656,51.769433,-0.444266,2023-12-10T01:20:00.000Z,2023-12-10T03:00:00.000Z,2023-12-10T07:51:00.000Z,2023-12-10 10:46:00+00:00,False,288.4587,28,False
2521,SEZHUK-231209-271852,51.6616925613227,-0.027103081960948,2023-12-10 10:35:00+00:00,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000435,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.767302,-1.74656,51.6607,-0.022247,2023-12-10T01:20:00.000Z,2023-12-10T03:00:00.000Z,2023-12-10T07:03:00.000Z,2023-12-10 10:43:00+00:00,False,320.09520000000003,38,False
2522,SEZHUK-231209-271860,52.8989237,-1.4743598,2023-12-10 16:23:00+00:00,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000863,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.767302,-1.74656,51.769433,-0.444266,2023-12-10T04:20:00.000Z,2023-12-10T06:00:00.000Z,2023-12-10T10:51:00.000Z,2023-12-10 13:46:00+00:00,True,288.4587,28,False
2523,SEZHUK-231210-271901,54.522690609883696,-1.51522957420247,2023-12-12 07:06:00+00:00,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,CAUK000282,Tractor Unit,Tractor Only 6x2,DN3 3FQ,DN3 3FQ,53.534344,-1.035929,53.534344,-1.035929,2023-12-12T06:00:00.000Z,2023-12-12T07:00:00.000Z,2023-12-12T17:00:00.000Z,2023-12-12 18:00:00+00:00,False,0.0,2,False
2524,SEZHUK-231210-271902,53.5340744646577,-1.03943623143634,2023-12-12 12:50:00+00:00,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,CAUK000282,Tractor Unit,Tractor Only 6x2,DN3 3FQ,DN3 3FQ,53.534344,-1.035929,53.534344,-1.035929,2023-12-12T06:00:00.000Z,2023-12-12T07:00:00.000Z,2023-12-12T17:00:00.000Z,2023-12-12 18:00:00+00:00,False,0.0,2,False
2525,SEZHUK-231210-271903,53.38554301304129,-2.58382240310552,2023-12-13 08:34:00+00:00,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,CAUK000282,Tractor Unit,Tractor Only 6x2,DN3 3FQ,DN3 3FQ,53.534344,-1.035929,53.534344,-1.035929,2023-12-13T06:00:00.000Z,2023-12-13T07:00:00.000Z,2023-12-13T17:00:00.000Z,2023-12-13 18:00:00+00:00,False,0.0,2,False
2526,SEZHUK-231210-271906,53.5354502786043,-1.03792899685799,2023-12-15 10:40:00+00:00,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,CAUK000282,Tractor Unit,Tractor Only 6x2,DN3 3FQ,DN3 3FQ,53.534344,-1.035929,53.534344,-1.035929,2023-12-15T06:00:00.000Z,2023-12-15T07:00:00.000Z,2023-12-15T17:00:00.000Z,2023-12-15 18:00:00+00:00,False,0.0,2,False
2527,SEZHUK-231210-271907,53.5346017255038,-1.03332402478885,2023-12-14 06:12:00+00:00,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,CAUK000282,Tractor Unit,Tractor Only 6x2,DN3 3FQ,DN3 3FQ,53.534344,-1.035929,53.534344,-1.035929,2023-12-13T06:00:00.000Z,2023-12-13T07:00:00.000Z,2023-12-13T17:00:00.000Z,2023-12-13 18:00:00+00:00,True,0.0,2,False
2528,SEZHUK-231210-271908,54.8156749,-1.3787559,2023-12-13 08:46:00+00:00,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,CAUK000282,Tractor Unit,Tractor Only 6x2,DN3 3FQ,DN3 3FQ,53.534344,-1.035929,53.534344,-1.035929,2023-12-13T06:00:00.000Z,2023-12-13T07:00:00.000Z,2023-12-13T17:00:00.000Z,2023-12-13 18:00:00+00:00,False,0.0,2,False
2529,SEZHUK-231210-271909,53.8053709550528,-2.83477717690448,2023-12-14 08:56:00+00:00,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,CAUK000282,Tractor Unit,Tractor Only 6x2,DN3 3FQ,DN3 3FQ,53.534344,-1.035929,53.534344,-1.035929,2023-12-14T06:00:00.000Z,2023-12-14T07:00:00.000Z,2023-12-14T17:00:00.000Z,2023-12-14 18:00:00+00:00,False,0.0,2,False
2530,SEZHUK-231210-271910,53.5343737,-1.0330829,2023-12-14 12:51:00+00:00,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,CAUK000282,Tractor Unit,Tractor Only 6x2,DN3 3FQ,DN3 3FQ,53.534344,-1.035929,53.534344,-1.035929,2023-12-14T06:00:00.000Z,2023-12-14T07:00:00.000Z,2023-12-14T17:00:00.000Z,2023-12-14 18:00:00+00:00,False,0.0,2,False
2531,SEZHUK-231210-271911,53.76454333333329,-1.70833333333333,2023-12-12 10:35:00+00:00,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,CAUK000282,Tractor Unit,Tractor Only 6x2,DN3 3FQ,DN3 3FQ,53.534344,-1.035929,53.534344,-1.035929,2023-12-12T06:00:00.000Z,2023-12-12T07:00:00.000Z,2023-12-12T17:00:00.000Z,2023-12-12 18:00:00+00:00,False,0.0,2,False
2532,SEZHUK-231210-271946,51.6620304363892,-0.026503865423219,2023-12-11 08:33:00+00:00,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000435,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.767302,-1.74656,51.6607,-0.022247,2023-12-11T01:20:00.000Z,2023-12-11T03:00:00.000Z,2023-12-11T07:03:00.000Z,2023-12-11 10:43:00+00:00,False,320.09520000000003,38,False
2533,SEZHUK-231210-271947,51.7710275820624,-0.440346035452446,2023-12-11 09:24:00+00:00,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.767302,-1.74656,51.769433,-0.444266,2023-12-11T01:20:00.000Z,2023-12-11T03:00:00.000Z,2023-12-11T07:51:00.000Z,2023-12-11 10:46:00+00:00,False,288.4587,28,False
2534,SEZHUK-231210-271952,53.7464283333333,-0.31743,2023-12-14 10:21:00+00:00,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.767302,-1.74656,51.769433,-0.444266,2023-12-11T03:20:00.000Z,2023-12-11T05:00:00.000Z,2023-12-11T09:51:00.000Z,2023-12-11 12:46:00+00:00,True,288.4587,28,False
2535,SEZHUK-231210-271954,53.8012864,-1.5700353,2023-12-20 10:54:00+00:00,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000618,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.767302,-1.74656,51.398851,-1.231993,2023-12-11T03:20:00.000Z,2023-12-11T05:00:00.000Z,2023-12-11T10:37:00.000Z,2023-12-11 13:33:00+00:00,True,331.2013,61,False
2536,SEZHUK-231210-271955,51.5992575308021,-1.78311542443643,2023-12-11 19:41:00+00:00,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000814,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.767302,-1.74656,51.398851,-1.231993,2023-12-11T13:20:00.000Z,2023-12-11T15:00:00.000Z,2023-12-12T06:00:00.000Z,2023-12-12 09:41:00+00:00,False,331.2013,61,False
2537,SEZHUK-231210-271957,53.7465716666667,-0.31802,2023-12-12 14:17:00+00:00,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.767302,-1.74656,51.398851,-1.231993,2023-12-11T03:20:00.000Z,2023-12-11T05:00:00.000Z,2023-12-11T10:37:00.000Z,2023-12-11 13:33:00+00:00,True,331.2013,61,False
2538,SEZHUK-231210-271959,51.32768666666671,0.87916,2023-12-13 03:27:00+00:00,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000390,Tractor Unit,Box 44ft,BD5 8LZ,ME13 7TW,53.767302,-1.74656,51.328048,0.877608,2023-12-12T15:20:00.000Z,2023-12-12T17:00:00.000Z,2023-12-13T06:00:00.000Z,2023-12-13 08:56:00+00:00,False,402.9929,50,False
2539,SEZHUK-231210-271967,51.77024124,-0.44056216,2023-12-12 08:28:00+00:00,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.767302,-1.74656,51.769433,-0.444266,2023-12-12T03:20:00.000Z,2023-12-12T05:00:00.000Z,2023-12-12T09:51:00.000Z,2023-12-12 12:46:00+00:00,False,288.4587,28,False
2540,SEZHUK-231210-271974,51.39884231,-1.23080536,2023-12-14 10:18:00+00:00,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.767302,-1.74656,51.398851,-1.231993,2023-12-12T22:19:00.000Z,2023-12-13T01:00:00.000Z,2023-12-13T06:37:00.000Z,2023-12-13 09:33:00+00:00,True,331.2013,61,False
2541,SEZHUK-231210-271975,51.6624508404384,-0.025033461684501,2023-12-12 10:17:00+00:00,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000435,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.767302,-1.74656,51.6607,-0.022247,2023-12-12T01:20:00.000Z,2023-12-12T03:00:00.000Z,2023-12-12T07:03:00.000Z,2023-12-12 10:43:00+00:00,False,320.09520000000003,38,False
2542,SEZHUK-231210-271978,51.6020571124292,-2.51689839673156,2023-12-14 10:44:00+00:00,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.767302,-1.74656,51.602415,-2.522567,2023-12-13T03:20:00.000Z,2023-12-13T05:00:00.000Z,2023-12-13T10:15:00.000Z,2023-12-13 14:22:00+00:00,True,316.50840000000005,25,False
2543,SEZHUK-231210-271981,51.661816731272495,-0.022815381631524,2023-12-13 10:37:00+00:00,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000435,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.767302,-1.74656,51.6607,-0.022247,2023-12-13T01:20:00.000Z,2023-12-13T03:00:00.000Z,2023-12-13T07:03:00.000Z,2023-12-13 10:43:00+00:00,False,320.09520000000003,38,False
2544,SEZHUK-231210-271985,51.60217679,-2.52081855,2023-12-13 10:04:00+00:00,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.767302,-1.74656,51.602415,-2.522567,2023-12-13T03:20:00.000Z,2023-12-13T05:00:00.000Z,2023-12-13T10:15:00.000Z,2023-12-13 14:22:00+00:00,False,316.50840000000005,25,False
